Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>,grain for green,beijing-tianjin sandstorm source control,stimulated
110,badalamenti (2017),,"<table><tr><td>Authors:</td><td>badalamenti, e; cerda, a; crescimanno, m; galati, a; gristina, l; la mantia, t; novara, a; sala, g</td></tr><tr><td>Title:</td><td>agricultural land abandonment in mediterranean environment provides ecosystem services via soil carbon sequestration</td></tr><tr><td>Source:</td><td>science of the total environment, 576, 420-429</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.scitotenv2016.10.123,3,210,323,4,3.4098,2017,4,3.4098,,,
114,campbell (2017),,"<table><tr><td>Authors:</td><td>campbell, di; kirschbaum, muf; mudge, pl; puche, njb; rutledge, s; schipper, la</td></tr><tr><td>Title:</td><td>the trade-offs between milk production and soil organic carbon storage in dairy systems under different management and environmental factors</td></tr><tr><td>Source:</td><td>science of the total environment, 577, 61-72</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.scitotenv.2016.10.055,3,165,200,2,1.7049,2017,2,1.7049,,,
115,chen (2017),,"<table><tr><td>Authors:</td><td>chen, yq; fu, sl; liu, sp; liu, t; wang, xl; yu, sq; zhang, wx; zhang, y; zhou, lx</td></tr><tr><td>Title:</td><td>reforestation makes a minor contribution to soil carbon accumulation in the short term: evidence from four subtropical plantations</td></tr><tr><td>Source:</td><td>forest ecology and management, 384, 400-405</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.foreco.2016.10.053,1,126,169,1,0.8525,2017,1,0.8525,,,
116,archibald (2016),,"<table><tr><td>Authors:</td><td>archibald, i; beal, cm; bidigare, rr; brown, sl; cochlan, wp; corless, v; gerber, ln; granados, j; greene, ch; huntley, me; johnson, zi; kiron, v; lei, xg; machesky, sc; redalje, dg; richardson, re; sills, dl; tester, jw; walsh, mj</td></tr><tr><td>Title:</td><td>marine microalgae climate, energy, and food security from the sea</td></tr><tr><td>Source:</td><td>oceanography, 29(4), 10-15</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.5670/oceanog.2016.91,2,129,187,2,0.5642,2016,2,0.5642,,,
117,nishio (2017),,"<table><tr><td>Authors:</td><td>nishio, m; tokimatsu, k; yasuoka, r</td></tr><tr><td>Title:</td><td>global zero emissions scenarios: the role of biomass energy with carbon capture and storage by forested land use</td></tr><tr><td>Source:</td><td>applied energy, 185, 1899-1906</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.apenergy.2015.11.077,2,132,238,11,9.377,2017,11,9.377,,,
118,chen (2017),,"<table><tr><td>Authors:</td><td>chen, ph; ramaraj, r; tsai, ddw</td></tr><tr><td>Title:</td><td>the potential of carbon dioxide capture and sequestration with algae</td></tr><tr><td>Source:</td><td>ecological engineering, 98, 17-23</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.ecoleng.2016.10.049,1,64,76,2,1.7049,2017,2,1.7049,,,
119,griffioen (2017),,"<table><tr><td>Authors:</td><td>griffioen, j</td></tr><tr><td>Title:</td><td>enhanced weathering of olivine in seawater: the efficiency as revealed by thermodynamic scenario analysis</td></tr><tr><td>Source:</td><td>science of the total environment, 575, 536-544</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.scitotenv.2016.09.008,2,83,201,3,2.5574,2017,3,2.5574,,,
122,bonan (2016),,"<table><tr><td>Authors:</td><td>bonan, gb</td></tr><tr><td>Title:</td><td>forests, climate, and public policy: a 500-year interdisciplinary odyssey</td></tr><tr><td>Source:</td><td>annual review of ecology, evolution, and systematics, vol 47, 47, 97-121</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1146/annurev-ecolsys-121415-032359,1,112,250,1,0.2821,2016,1,0.2821,,,
123,ciais (2016),,"<table><tr><td>Authors:</td><td>ciais, p; feng, xm; fu, bj; jiang, xh; li, y; lu, yh; piao, s; wang, sh; wu, bf; zeng, y; zeng, zz</td></tr><tr><td>Title:</td><td>revegetation in china's loess plateau is approaching sustainable water resource limits</td></tr><tr><td>Source:</td><td>nature climate change, 6(11), 1019</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1038/nclimate3092,1,108,140,11,3.1031,2016,11,3.1031,,,
124,aguilera (2016),,"<table><tr><td>Authors:</td><td>aguilera, e; francaviglia, r; garcia-ruiz, r; smith, p; vicente-vicente, jl</td></tr><tr><td>Title:</td><td>soil carbon sequestration rates under mediterranean woody crops using recommended management practices: a meta-analysis</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 235, 204-214</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.agee.2016.10.024,3,269,454,3,0.8463,2016,3,0.8463,,,
126,deng (2017),,"<table><tr><td>Authors:</td><td>deng, q; hui, df; jackson, rb; mcmahon, de; xiang, yz; yu, cl</td></tr><tr><td>Title:</td><td>a global meta-analysis of soil phosphorus dynamics after afforestation</td></tr><tr><td>Source:</td><td>new phytologist, 213(1), 181-192</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1111/nph.14119,1,224,354,2,1.7049,2017,2,1.7049,,,
127,bacsik (2016),,"<table><tr><td>Authors:</td><td>bacsik, z; hedin, n</td></tr><tr><td>Title:</td><td>effects of carbon dioxide captured from ambient air on the infrared spectra of supported amines</td></tr><tr><td>Source:</td><td>vibrational spectroscopy, 87, 215-221</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.vibspec.2016.10.006,5,97,489,2,0.5642,2016,2,0.5642,,,
128,bergh (2017),,"<table><tr><td>Authors:</td><td>bergh, j; berndes, g; borjesson, p; cintas, o; egnell, g; hansson, j; lundmark, t; nordin, a; poudel, bc</td></tr><tr><td>Title:</td><td>the potential role of forest management in swedish scenarios towards climate neutrality by mid century</td></tr><tr><td>Source:</td><td>forest ecology and management, 383, 73-84</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.foreco.2016.07.015,2,82,132,4,3.4098,2017,4,3.4098,,,
129,li (2017),,"<table><tr><td>Authors:</td><td>li, cb; li, fm; li, m; zhang, f; zhang, wj; zhang, y</td></tr><tr><td>Title:</td><td>is crop biomass and soil carbon storage sustainable with long-term application of full plastic film mulching under future climate change?</td></tr><tr><td>Source:</td><td>agricultural systems, 150, 67-77</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.agsy.2016.10.011,3,104,145,3,2.5574,2017,3,2.5574,,,
130,hamilton (2016),,"<table><tr><td>Authors:</td><td>hamilton, jl; macrae, c; mccutcheon, j; morgan, b; paterson, dj; southam, g; turvey, cc; wilson, sa</td></tr><tr><td>Title:</td><td>nesquehonite sequesters transition metals and co2 during accelerated carbon mineralisation</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 55, 73-81</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.ijggc.2016.11.006,2,41,70,1,0.2821,2016,1,0.2821,,,
133,bryan (2016),,"<table><tr><td>Authors:</td><td>bryan, ba; connor, jd; nolan, m</td></tr><tr><td>Title:</td><td>cap and trade policy for managing water competition from potential future carbon plantations</td></tr><tr><td>Source:</td><td>environmental science & policy, 66, 11-22</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.envsci.2016.07.005,1,104,154,1,0.2821,2016,1,0.2821,,,
134,bamminger (2016),,"<table><tr><td>Authors:</td><td>bamminger, c; hogy, p; kandeler, e; marhan, s; poll, c; sixt, c; wust, d</td></tr><tr><td>Title:</td><td>short-term response of soil microorganisms to biochar addition in a temperate agroecosystem under soil warming</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 233, 308-317</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.agee.2016.09.016,6,96,235,2,0.5642,2016,2,0.5642,,,
135,araujo (2017),,"<table><tr><td>Authors:</td><td>araujo, as; arencibia, a; calleja, g; dantas, tcm; guedes, apma; sanz-perez, es; sanz, r</td></tr><tr><td>Title:</td><td>reuse and recycling of amine-functionalized silica materials for co2 adsorption</td></tr><tr><td>Source:</td><td>chemical engineering journal, 308, 1021-1033</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.cej.2016.09.109,5,121,588,8,6.8197,2017,8,6.8197,,,
136,bach (2016),,"<table><tr><td>Authors:</td><td>bach, m; breuer, l; wilske, b</td></tr><tr><td>Title:</td><td>current economic obstacles to biochar use in agriculture and climate change mitigation</td></tr><tr><td>Source:</td><td>carbon management, 7(3-4), 183-190</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1080/17583004.2016.1213608,6,115,351,2,0.5642,2016,2,0.5642,,,
139,canadell (2016),,"<table><tr><td>Authors:</td><td>canadell, jg; fuss, s; jackson, rb; jones, cd; kraxner, f; milne, j; moreira, jr; nakicenovic, n; peters, gp; sharifi, a; smith, p; tavoni, m; van vuuren, dp; yamagata, y</td></tr><tr><td>Title:</td><td>research priorities for negative emissions</td></tr><tr><td>Source:</td><td>environmental research letters, 11(11)</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/11/11/115007,2,284,596,7,1.9747,2016,7,1.9747,,,
140,chen (2016),,"<table><tr><td>Authors:</td><td>chen, f; lal, r; nie, zj; pu, c; xue, jf; zhang, hl; zhang, r; zhang, xq; zhao, x</td></tr><tr><td>Title:</td><td>tillage effects on carbon footprint and ecosystem services of climate regulation in a winter wheat-summer maize cropping system of the north china plain</td></tr><tr><td>Source:</td><td>ecological indicators, 67, 821-829</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.ecolind.2016.03.046,3,319,524,2,0.5642,2016,2,0.5642,,,
141,koronaki (2017),,"<table><tr><td>Authors:</td><td>koronaki, ip; papaefthimiou, vd; prentza, l</td></tr><tr><td>Title:</td><td>parametric analysis using amp and mea as aqueous solvents for co2 absorption</td></tr><tr><td>Source:</td><td>applied thermal engineering, 110, 126-135</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.applthermaleng.2016.07.140,2,4,4,3,2.5574,2017,3,2.5574,,,
143,darunte (2016),,"<table><tr><td>Authors:</td><td>darunte, la; jones, cw; sholl, ds; walton, ks</td></tr><tr><td>Title:</td><td>co2 capture via adsorption in amine-functionalized sorbents</td></tr><tr><td>Source:</td><td>current opinion in chemical engineering, 12, 82-90</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.coche.2016.03.002,5,104,527,7,1.9747,2016,7,1.9747,,,
145,firn (2016),,"<table><tr><td>Authors:</td><td>firn, j; herbohn, j; mukul, sa</td></tr><tr><td>Title:</td><td>co-benefits of biodiversity and carbon sequestration from regenerating secondary forests in the philippine uplands: implications for forest landscape restoration</td></tr><tr><td>Source:</td><td>biotropica, 48(6), 882-889</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1111/btp.12389,1,43,47,6,1.6926,2016,6,1.6926,,,
147,anisimov (2016),,"<table><tr><td>Authors:</td><td>anisimov, a; chen, cl; clifton-brown, j; doistre, o; donnison, is; fonteyne, s; harding, g; hastings, a; huxley, lm; iqbal, y; kalinina, o; khokhlov, n; kiesel, a; lewandowski, i; lootens, p; meyer, h; mos, m; muller-samann, k; muylle, h; nunn, c; ozguven, m; roldan-ruiz, i; schule, h; schwarz, ku; tarakanov, i; trindade, lm; van der linden, gc; van der weijde, t; wagner, m; xi, qg</td></tr><tr><td>Title:</td><td>progress on optimizing miscanthus biomass production for the european bioeconomy: results of the eu fp7 project optimisc</td></tr><tr><td>Source:</td><td>frontiers in plant science, 7</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.3389/fpls.2016.01620,2,13,17,7,1.9747,2016,7,1.9747,,,
149,sheng (2016),,"<table><tr><td>Authors:</td><td>sheng, yq; zhan, y; zhu, lz</td></tr><tr><td>Title:</td><td>reduced carbon sequestration potential of biochar in acidic soil</td></tr><tr><td>Source:</td><td>science of the total environment, 572, 129-137</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.scitotenv.2016.07.140,6,101,241,4,1.1284,2016,4,1.1284,,,
151,buck (2016),,"<table><tr><td>Authors:</td><td>buck, hj</td></tr><tr><td>Title:</td><td>rapid scale-up of negative emissions technologies: social barriers and social implications</td></tr><tr><td>Source:</td><td>climatic change, 139(2), 155-167</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1007/s10584-016-1770-6,2,73,131,2,0.5642,2016,2,0.5642,,,
152,bremer (2016),,"<table><tr><td>Authors:</td><td>bremer, ll; chadwick, oa; farley, ka; harden, cp</td></tr><tr><td>Title:</td><td>changes in carbon storage with land management promoted by payment for ecosystem services</td></tr><tr><td>Source:</td><td>environmental conservation, 43(4), 397-406</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1017/s0376892916000199,1,245,402,2,0.5642,2016,2,0.5642,,,
153,donges (2016),,"<table><tr><td>Authors:</td><td>donges, jf; heck, v; lucht, w</td></tr><tr><td>Title:</td><td>collateral transgression of planetary boundaries due to climate engineering by terrestrial carbon dioxide removal</td></tr><tr><td>Source:</td><td>earth system dynamics, 7(4), 783-796</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.5194/esd-7-783-2016,2,170,227,1,0.2821,2016,1,0.2821,,,
154,baumert (2016),,"<table><tr><td>Authors:</td><td>baumert, s; khamzina, a; vlek, plg</td></tr><tr><td>Title:</td><td>soil organic carbon sequestration in jatropha curcas systems in burkina faso</td></tr><tr><td>Source:</td><td>land degradation & development, 27(8), 1813-1819</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1002/ldr.2310,3,291,462,4,1.1284,2016,4,1.1284,,,
155,johannessen (2016),,"<table><tr><td>Authors:</td><td>johannessen, sc; macdonald, rw</td></tr><tr><td>Title:</td><td>geoengineering with seagrasses: is credit due where credit is given?</td></tr><tr><td>Source:</td><td>environmental research letters, 11(11)</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/11/11/113001,4,36,40,2,0.5642,2016,2,0.5642,,,
156,chowdhury (2017),,"<table><tr><td>Authors:</td><td>chowdhury, fa; fujiki, j; yamada, h; yogo, k</td></tr><tr><td>Title:</td><td>highly efficient post-combustion co2 capture by low-temperature steam-aided vacuum swing adsorption using a novel polyamine-based solid sorbent</td></tr><tr><td>Source:</td><td>chemical engineering journal, 307, 273-282</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.cej.2016.08.071,5,90,393,5,4.2623,2017,5,4.2623,,,
157,arrouays (2016),,"<table><tr><td>Authors:</td><td>arrouays, d; de baets, s; meersmans, j; page, c; quine, ta; van rompaey, ajj</td></tr><tr><td>Title:</td><td>future c loss in mid-latitude mineral soils: climate change exceeds land use mitigation potential in france</td></tr><tr><td>Source:</td><td>scientific reports, 6</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1038/srep35798,3,371,682,2,0.5642,2016,2,0.5642,,,
158,boot-handford (2016),,"<table><tr><td>Authors:</td><td>boot-handford, me; fennell, ps; florin, n</td></tr><tr><td>Title:</td><td>investigations into the effects of volatile biomass tar on the performance of fe-based clc oxygen carrier materials</td></tr><tr><td>Source:</td><td>environmental research letters, 11(11)</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/11/11/115001,2,28,41,1,0.2821,2016,1,0.2821,,,
159,chen (2016),,"<table><tr><td>Authors:</td><td>chen, yp; feng, dw; li, h; verdegaal, w; wang, kc; zhou, hc</td></tr><tr><td>Title:</td><td>incorporation of alkylamine into metal-organic frameworks through a bronsted acid-base reaction for co2 capture</td></tr><tr><td>Source:</td><td>chemsuschem, 9(19), 2832-2840</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1002/cssc.201600768,5,96,267,1,0.2821,2016,1,0.2821,,,
160,liu (2016),,"<table><tr><td>Authors:</td><td>liu, q; mishra, p; sayari, a</td></tr><tr><td>Title:</td><td>enhanced adsorption efficiency through materials design for direct air capture over supported polyethylenimine</td></tr><tr><td>Source:</td><td>chemsuschem, 9(19), 2796-2803</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1002/cssc.201600834,5,129,911,2,0.5642,2016,2,0.5642,,,
162,achterberg (2016),,"<table><tr><td>Authors:</td><td>achterberg, ep; amano, t; ardron, j; blackstock, jj; born, w; foster, pn; gattuso, jp; hawkins, sj; hendy, e; irvine, pj; kissling, wd; lluch-cota, se; mccormack, cg; murphy, ej; ostle, n; owens, njp; perry, ri; portner, ho; scholes, rj; schurr, fm; schweiger, o; settele, j; smith, rk; smith, s; sutherland, wj; thompson, j; tittensor, dp; van kleunen, m; vivian, c; vohland, k; warren, r; watkinson, ar; widdicombe, s; williamson, p; woods, e</td></tr><tr><td>Title:</td><td>key impacts of climate engineering on biodiversity and ecosystems, with priorities for future research</td></tr><tr><td>Source:</td><td>journal of integrative environmental sciences, 13(2-4), 103-128</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1080/1943815x.2016.1159578,2,218,322,5,1.4105,2016,5,1.4105,,,
163,czaun (2016),,"<table><tr><td>Authors:</td><td>czaun, m; goeppert, a; kothandaraman, j; olah, ga; prakash, gks</td></tr><tr><td>Title:</td><td>co2 capture by amines in aqueous media and its subsequent conversion to formate with reusable ruthenium and iron catalysts</td></tr><tr><td>Source:</td><td>green chemistry, 18(21), 5831-5838</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1039/c6gc01165a,5,118,230,4,1.1284,2016,4,1.1284,,,
